station_id,timestamp,attribution,flagged_by_rule,flagged_by_physics,flagged_by_neighbor,flagged_by_ml,flagged_by_temporal,confidence_%,trust_state,alert_priority,corrected_value,ml_explanation
ST07,2026-08-28 05:50:00,Possible tampering,False,False,True,True,False,69.1,QUARANTINE,CRITICAL - send immediately,"27.3°C to 29.3°C (estimated, not confirmed)","{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.7935, 'abs_contribution': 0.7935, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.7837, 'abs_contribution': 0.7837, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.62, 'abs_contribution': 0.62, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.6054, 'abs_contribution': 0.6054, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.5653, 'abs_contribution': 0.5653, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -0.3786, 'abs_contribution': 0.3786, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.152, 'abs_contribution': 0.152, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.0963, 'abs_contribution': 0.0963, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.0957, 'abs_contribution': 0.0957, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.0275, 'abs_contribution': 0.0275, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': 0.0229, 'abs_contribution': 0.0229, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': 0.0138, 'abs_contribution': 0.0138, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.0092, 'abs_contribution': 0.0092, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': 0.0023, 'abs_contribution': 0.0023, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Humidity Zscore had the strongest contribution to the Isolation Forest decision.'}"
ST09,2026-08-29 04:10:00,Possible tampering,False,False,True,False,False,69.1,QUARANTINE,CRITICAL - send immediately,"31.1°C to 32.2°C (estimated, not confirmed)",
ST02,2026-08-29 06:20:00,Possible tampering,False,False,True,False,False,65.0,CAUTION,MEDIUM - daily digest,"23.7°C to 27.8°C (estimated, not confirmed)",
ST02,2026-08-28 18:30:00,Possible tampering,False,False,True,False,False,65.0,CAUTION,MEDIUM - daily digest,"23.5°C to 26.2°C (estimated, not confirmed)",
ST02,2026-08-28 15:40:00,Possible tampering,False,False,True,False,False,65.0,CAUTION,MEDIUM - daily digest,"24.4°C to 26.4°C (estimated, not confirmed)",
ST07,2026-08-28 19:50:00,Possible tampering,False,False,True,False,False,65.0,CAUTION,MEDIUM - daily digest,"29.5°C to 30.1°C (estimated, not confirmed)",
ST10,2026-08-28 15:40:00,Possible tampering,False,False,True,False,False,65.0,CAUTION,MEDIUM - daily digest,"25.6°C to 27.0°C (estimated, not confirmed)",
ST08,2026-08-28 11:50:00,Sensor fault,True,False,False,True,False,64.7,CAUTION,MEDIUM - daily digest,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -1.187, 'abs_contribution': 1.187, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': -0.4753, 'abs_contribution': 0.4753, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.4605, 'abs_contribution': 0.4605, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.4277, 'abs_contribution': 0.4277, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.4067, 'abs_contribution': 0.4067, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': -0.3979, 'abs_contribution': 0.3979, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.2833, 'abs_contribution': 0.2833, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.2701, 'abs_contribution': 0.2701, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': -0.1558, 'abs_contribution': 0.1558, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.1024, 'abs_contribution': 0.1024, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': 0.1019, 'abs_contribution': 0.1019, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': 0.0964, 'abs_contribution': 0.0964, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.0957, 'abs_contribution': 0.0957, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': 0.0744, 'abs_contribution': 0.0744, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Humidity Rate Of Change had the strongest contribution to the Isolation Forest decision.'}"
ST03,2026-08-29 02:40:00,Sensor fault,True,False,False,True,False,64.1,CAUTION,MEDIUM - daily digest,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -1.3876, 'abs_contribution': 1.3876, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': -1.0518, 'abs_contribution': 1.0518, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.5744, 'abs_contribution': 0.5744, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.5608, 'abs_contribution': 0.5608, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': -0.3363, 'abs_contribution': 0.3363, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.3208, 'abs_contribution': 0.3208, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': 0.1306, 'abs_contribution': 0.1306, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': 0.127, 'abs_contribution': 0.127, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': -0.1134, 'abs_contribution': 0.1134, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': 0.1035, 'abs_contribution': 0.1035, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': 0.083, 'abs_contribution': 0.083, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.0575, 'abs_contribution': 0.0575, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': 0.0479, 'abs_contribution': 0.0479, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': 0.0206, 'abs_contribution': 0.0206, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Temperature Deviation had the strongest contribution to the Isolation Forest decision.'}"
ST02,2026-08-29 05:20:00,Possible tampering,False,False,True,False,False,63.2,CAUTION,MEDIUM - daily digest,"25.9°C to 27.5°C (estimated, not confirmed)",
ST01,2026-08-28 22:20:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"44.9% to 46.9% (estimated, not confirmed)",
ST01,2026-08-28 18:20:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"991.9hPa to 993.9hPa (estimated, not confirmed)",
ST02,2026-08-28 14:30:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"24.4°C to 26.4°C (estimated, not confirmed)",
ST02,2026-08-28 08:10:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"25.2°C to 27.2°C (estimated, not confirmed)",
ST02,2026-08-28 15:20:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"23.4°C to 25.4°C (estimated, not confirmed)",
ST02,2026-08-28 12:40:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"25.8°C to 27.8°C (estimated, not confirmed)",
ST02,2026-08-28 11:50:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"24.6°C to 26.6°C (estimated, not confirmed)",
ST02,2026-08-28 00:50:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"23.0°C to 25.0°C (estimated, not confirmed)",
ST02,2026-08-28 11:20:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"24.9°C to 26.9°C (estimated, not confirmed)",
ST03,2026-08-28 16:20:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"20.8°C to 22.8°C (estimated, not confirmed)",
ST03,2026-08-28 14:00:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"1005.4hPa to 1007.4hPa (estimated, not confirmed)",
ST03,2026-08-28 19:10:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"62.1% to 64.1% (estimated, not confirmed)",
ST03,2026-08-29 07:40:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"23.3°C to 25.3°C (estimated, not confirmed)",
ST04,2026-08-28 11:40:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"93.7% to 95.7% (estimated, not confirmed)",
ST04,2026-08-29 02:00:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"35.9°C to 37.9°C (estimated, not confirmed)",
ST05,2026-08-28 20:00:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"39.2°C to 41.2°C (estimated, not confirmed)",
ST06,2026-08-29 01:00:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"1011.1hPa to 1013.1hPa (estimated, not confirmed)",
ST07,2026-08-28 15:30:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"31.0°C to 33.0°C (estimated, not confirmed)",
ST07,2026-08-28 08:50:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"31.1°C to 33.1°C (estimated, not confirmed)",
ST07,2026-08-28 18:20:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"990.0hPa to 992.0hPa (estimated, not confirmed)",
ST07,2026-08-28 06:40:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"957.2hPa to 959.2hPa (estimated, not confirmed)",
ST08,2026-08-29 04:50:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"1009.9hPa to 1011.9hPa (estimated, not confirmed)",
ST09,2026-08-28 14:00:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"47.6% to 49.6% (estimated, not confirmed)",
ST09,2026-08-28 10:20:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"66.5% to 68.5% (estimated, not confirmed)",
ST09,2026-08-28 11:40:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"91.4% to 93.4% (estimated, not confirmed)",
ST09,2026-08-29 06:50:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"1011.2hPa to 1013.2hPa (estimated, not confirmed)",
ST10,2026-08-28 08:10:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"24.5°C to 26.5°C (estimated, not confirmed)",
ST10,2026-08-28 00:00:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"68.0% to 70.0% (estimated, not confirmed)",
ST10,2026-08-29 06:10:00,Possible tampering,False,False,True,False,False,63.0,CAUTION,MEDIUM - daily digest,"1012.5hPa to 1014.5hPa (estimated, not confirmed)",
ST02,2026-08-29 03:50:00,Possible tampering,False,False,True,False,False,62.9,CAUTION,MEDIUM - daily digest,"27.0°C to 29.0°C (estimated, not confirmed)",
ST04,2026-08-28 08:00:00,Possible tampering,False,False,True,False,False,62.9,CAUTION,MEDIUM - daily digest,"25.4°C to 27.4°C (estimated, not confirmed)",
ST10,2026-08-28 05:50:00,Possible tampering,False,False,True,False,False,62.9,CAUTION,MEDIUM - daily digest,"24.5°C to 26.5°C (estimated, not confirmed)",
ST10,2026-08-28 17:30:00,Possible tampering,False,False,True,False,False,62.8,CAUTION,MEDIUM - daily digest,"1012.6hPa to 1014.6hPa (estimated, not confirmed)",
ST02,2026-08-28 02:20:00,Possible tampering,False,False,True,False,False,62.7,CAUTION,MEDIUM - daily digest,"26.9°C to 28.9°C (estimated, not confirmed)",
ST02,2026-08-28 22:10:00,Possible tampering,False,False,True,False,False,62.7,CAUTION,MEDIUM - daily digest,"27.1°C to 27.1°C (estimated, not confirmed)",
ST05,2026-08-29 00:10:00,Possible tampering,False,False,True,False,False,62.7,CAUTION,MEDIUM - daily digest,"24.1°C to 26.1°C (estimated, not confirmed)",
ST06,2026-08-28 19:50:00,Possible tampering,False,False,True,False,False,62.7,CAUTION,MEDIUM - daily digest,"1013.7hPa to 1015.7hPa (estimated, not confirmed)",
ST07,2026-08-29 06:10:00,Possible tampering,False,False,True,False,False,62.7,CAUTION,MEDIUM - daily digest,"27.4°C to 29.4°C (estimated, not confirmed)",
ST02,2026-08-28 01:50:00,Possible tampering,False,False,True,False,False,62.6,CAUTION,MEDIUM - daily digest,"24.0°C to 29.0°C (estimated, not confirmed)",
ST09,2026-08-28 22:10:00,Possible tampering,False,False,True,False,False,62.5,CAUTION,MEDIUM - daily digest,"31.0°C to 33.0°C (estimated, not confirmed)",
ST06,2026-08-28 17:30:00,Possible tampering,False,False,True,False,False,62.4,CAUTION,MEDIUM - daily digest,"1006.4hPa to 1008.4hPa (estimated, not confirmed)",
ST03,2026-08-29 07:10:00,Possible tampering,False,False,True,False,False,62.3,CAUTION,MEDIUM - daily digest,"1007.6hPa to 1009.6hPa (estimated, not confirmed)",
ST03,2026-08-28 14:30:00,Possible tampering,False,False,True,False,False,62.2,CAUTION,MEDIUM - daily digest,"21.9°C to 23.9°C (estimated, not confirmed)",
ST04,2026-08-29 04:50:00,Possible tampering,False,False,True,False,False,62.2,CAUTION,MEDIUM - daily digest,"1004.9hPa to 1006.9hPa (estimated, not confirmed)",
ST07,2026-08-29 04:50:00,Possible tampering,False,False,True,False,False,62.2,CAUTION,MEDIUM - daily digest,"1005.9hPa to 1007.9hPa (estimated, not confirmed)",
ST08,2026-08-28 00:10:00,Possible tampering,False,False,True,False,False,62.2,CAUTION,MEDIUM - daily digest,"28.2°C to 30.2°C (estimated, not confirmed)",
ST02,2026-08-28 21:50:00,Possible tampering,False,False,True,False,False,62.1,CAUTION,MEDIUM - daily digest,"25.0°C to 27.0°C (estimated, not confirmed)",
ST08,2026-08-29 08:20:00,Possible tampering,False,False,True,False,False,62.1,CAUTION,MEDIUM - daily digest,"1012.1hPa to 1014.1hPa (estimated, not confirmed)",
ST10,2026-08-28 05:00:00,Possible tampering,False,False,True,False,False,62.1,CAUTION,MEDIUM - daily digest,"1005.5hPa to 1007.5hPa (estimated, not confirmed)",
ST04,2026-08-28 07:40:00,Sensor fault,True,False,False,True,False,62.0,CAUTION,MEDIUM - daily digest,,"{'available': True, 'model': 'Isolation Forest', 'top_features': [{'feature': 'humidity_rate_of_change', 'display_name': 'Humidity Rate Of Change', 'contribution': -0.8376, 'abs_contribution': 0.8376, 'importance': 'HIGH', 'direction': 'anomalous'}, {'feature': 'humidity', 'display_name': 'Humidity', 'contribution': -0.6034, 'abs_contribution': 0.6034, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_zscore', 'display_name': 'Humidity Zscore', 'contribution': -0.4929, 'abs_contribution': 0.4929, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'humidity_deviation', 'display_name': 'Humidity Deviation', 'contribution': -0.4825, 'abs_contribution': 0.4825, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'dew_point', 'display_name': 'Dew Point', 'contribution': -0.3468, 'abs_contribution': 0.3468, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure_zscore', 'display_name': 'Pressure Zscore', 'contribution': -0.2273, 'abs_contribution': 0.2273, 'importance': 'MEDIUM', 'direction': 'anomalous'}, {'feature': 'pressure', 'display_name': 'Pressure', 'contribution': -0.1824, 'abs_contribution': 0.1824, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_zscore', 'display_name': 'Temperature Zscore', 'contribution': -0.1689, 'abs_contribution': 0.1689, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_deviation', 'display_name': 'Temperature Deviation', 'contribution': -0.1516, 'abs_contribution': 0.1516, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'temperature_rate_of_change', 'display_name': 'Temperature Rate Of Change', 'contribution': -0.1051, 'abs_contribution': 0.1051, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_deviation', 'display_name': 'Pressure Deviation', 'contribution': -0.0464, 'abs_contribution': 0.0464, 'importance': 'LOW', 'direction': 'anomalous'}, {'feature': 'pressure_rate_of_change', 'display_name': 'Pressure Rate Of Change', 'contribution': 0.0443, 'abs_contribution': 0.0443, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temp_humidity_ratio', 'display_name': 'Temp Humidity Ratio', 'contribution': 0.0343, 'abs_contribution': 0.0343, 'importance': 'LOW', 'direction': 'normal'}, {'feature': 'temperature', 'display_name': 'Temperature', 'contribution': 0.0152, 'abs_contribution': 0.0152, 'importance': 'LOW', 'direction': 'normal'}], 'summary': 'Humidity Rate Of Change had the strongest contribution to the Isolation Forest decision.'}"
ST09,2026-08-28 13:10:00,Possible tampering,False,False,True,False,False,61.9,CAUTION,MEDIUM - daily digest,"30.5°C to 32.5°C (estimated, not confirmed)",
ST03,2026-08-28 03:20:00,Possible tampering,False,False,True,False,False,61.8,CAUTION,MEDIUM - daily digest,"23.9°C to 25.9°C (estimated, not confirmed)",
ST09,2026-08-28 15:40:00,Possible tampering,False,False,True,False,False,61.8,CAUTION,MEDIUM - daily digest,"31.4°C to 31.5°C (estimated, not confirmed)",
ST02,2026-08-29 01:30:00,Possible tampering,False,False,True,False,False,61.7,CAUTION,MEDIUM - daily digest,"25.5°C to 27.8°C (estimated, not confirmed)",
ST02,2026-08-28 07:00:00,Possible tampering,False,False,True,False,False,61.7,CAUTION,MEDIUM - daily digest,"27.1°C to 28.5°C (estimated, not confirmed)",
ST10,2026-08-28 14:00:00,Possible tampering,False,False,True,False,False,61.7,CAUTION,MEDIUM - daily digest,"23.6°C to 26.6°C (estimated, not confirmed)",
ST01,2026-08-29 04:00:00,Possible tampering,False,False,True,False,False,61.6,CAUTION,MEDIUM - daily digest,"1010.6hPa to 1012.6hPa (estimated, not confirmed)",
ST02,2026-08-28 13:10:00,Possible tampering,False,False,True,False,False,61.6,CAUTION,MEDIUM - daily digest,"23.4°C to 27.0°C (estimated, not confirmed)",
ST05,2026-08-28 19:10:00,Possible tampering,False,False,True,False,False,61.6,CAUTION,MEDIUM - daily digest,"25.8°C to 27.8°C (estimated, not confirmed)",
ST09,2026-08-28 14:30:00,Possible tampering,False,False,True,False,False,61.6,CAUTION,MEDIUM - daily digest,"30.0°C to 32.0°C (estimated, not confirmed)",
ST10,2026-08-29 00:50:00,Possible tampering,False,False,True,False,False,61.6,CAUTION,MEDIUM - daily digest,"1004.2hPa to 1006.2hPa (estimated, not confirmed)",
ST02,2026-08-29 02:10:00,Possible tampering,False,False,True,False,False,61.5,CAUTION,MEDIUM - daily digest,"25.2°C to 27.2°C (estimated, not confirmed)",
ST06,2026-08-28 00:50:00,Possible tampering,False,False,True,False,False,61.5,CAUTION,MEDIUM - daily digest,"28.4°C to 30.4°C (estimated, not confirmed)",
ST09,2026-08-28 21:50:00,Possible tampering,False,False,True,False,False,61.5,CAUTION,MEDIUM - daily digest,"31.9°C to 33.9°C (estimated, not confirmed)",
ST06,2026-08-29 00:10:00,Possible tampering,False,False,True,False,False,61.4,CAUTION,MEDIUM - daily digest,"32.2°C to 34.2°C (estimated, not confirmed)",
ST10,2026-08-29 07:50:00,Possible tampering,False,False,True,False,False,61.4,CAUTION,MEDIUM - daily digest,"26.3°C to 27.6°C (estimated, not confirmed)",
ST02,2026-08-28 14:50:00,Possible tampering,False,False,True,False,False,61.3,CAUTION,MEDIUM - daily digest,"27.7°C to 29.7°C (estimated, not confirmed)",
ST05,2026-08-28 05:00:00,Possible tampering,False,False,True,False,False,61.3,CAUTION,MEDIUM - daily digest,"1005.3hPa to 1007.3hPa (estimated, not confirmed)",
ST04,2026-08-29 01:40:00,Possible tampering,False,False,True,False,False,61.2,CAUTION,MEDIUM - daily digest,"33.9°C to 35.9°C (estimated, not confirmed)",
ST04,2026-08-28 07:20:00,Possible tampering,False,False,True,False,False,61.2,CAUTION,MEDIUM - daily digest,"1006.4hPa to 1008.4hPa (estimated, not confirmed)",
ST07,2026-08-28 11:10:00,Possible tampering,False,False,True,False,False,61.2,CAUTION,MEDIUM - daily digest,"31.0°C to 33.0°C (estimated, not confirmed)",
ST09,2026-08-29 07:20:00,Possible tampering,False,False,True,False,False,61.2,CAUTION,MEDIUM - daily digest,"28.4°C to 32.4°C (estimated, not confirmed)",
ST02,2026-08-29 07:50:00,Possible tampering,False,False,True,False,False,61.1,CAUTION,MEDIUM - daily digest,"26.9°C to 28.9°C (estimated, not confirmed)",
ST03,2026-08-28 16:40:00,Possible tampering,False,False,True,False,False,61.1,CAUTION,MEDIUM - daily digest,"24.5°C to 26.4°C (estimated, not confirmed)",
ST07,2026-08-28 01:30:00,Possible tampering,False,False,True,False,False,61.1,CAUTION,MEDIUM - daily digest,"29.5°C to 31.5°C (estimated, not confirmed)",
ST10,2026-08-28 22:40:00,Possible tampering,False,False,True,False,False,61.1,CAUTION,MEDIUM - daily digest,"28.2°C to 30.2°C (estimated, not confirmed)",
ST10,2026-08-28 23:20:00,Possible tampering,False,False,True,False,False,61.1,CAUTION,MEDIUM - daily digest,"27.4°C to 28.5°C (estimated, not confirmed)",
ST02,2026-08-28 03:00:00,Possible tampering,False,False,True,False,False,61.0,CAUTION,MEDIUM - daily digest,"25.6°C to 26.2°C (estimated, not confirmed)",
ST03,2026-08-28 15:10:00,Possible tampering,False,False,True,False,False,61.0,CAUTION,MEDIUM - daily digest,"21.8°C to 28.0°C (estimated, not confirmed)",
ST06,2026-08-29 02:30:00,Possible tampering,False,False,True,False,False,60.9,CAUTION,MEDIUM - daily digest,"1009.8hPa to 1011.8hPa (estimated, not confirmed)",
ST10,2026-08-28 17:50:00,Possible tampering,False,False,True,False,False,60.9,CAUTION,MEDIUM - daily digest,"23.4°C to 29.3°C (estimated, not confirmed)",
ST01,2026-08-28 00:20:00,Possible tampering,False,False,True,False,False,60.8,CAUTION,MEDIUM - daily digest,"1009.7hPa to 1011.7hPa (estimated, not confirmed)",
ST02,2026-08-28 05:00:00,Possible tampering,False,False,True,False,False,60.8,CAUTION,MEDIUM - daily digest,"28.3°C to 28.5°C (estimated, not confirmed)",
ST04,2026-08-29 08:10:00,Possible tampering,False,False,True,False,False,60.8,CAUTION,MEDIUM - daily digest,"23.3°C to 25.3°C (estimated, not confirmed)",
ST10,2026-08-28 06:10:00,Possible tampering,False,False,True,False,False,60.8,CAUTION,MEDIUM - daily digest,"24.7°C to 26.7°C (estimated, not confirmed)",
ST02,2026-08-29 05:50:00,Possible tampering,False,False,True,False,False,60.6,CAUTION,MEDIUM - daily digest,"25.7°C to 30.4°C (estimated, not confirmed)",
ST07,2026-08-28 23:30:00,Possible tampering,False,False,True,False,False,60.6,CAUTION,MEDIUM - daily digest,"28.8°C to 30.8°C (estimated, not confirmed)",
ST08,2026-08-29 04:20:00,Possible tampering,False,False,True,False,False,60.6,CAUTION,MEDIUM - daily digest,"1007.8hPa to 1009.8hPa (estimated, not confirmed)",
ST09,2026-08-28 18:30:00,Possible tampering,False,False,True,False,False,60.6,CAUTION,MEDIUM - daily digest,"29.1°C to 31.1°C (estimated, not confirmed)",
ST02,2026-08-29 08:30:00,Possible tampering,False,False,True,False,False,60.5,CAUTION,MEDIUM - daily digest,"24.6°C to 26.6°C (estimated, not confirmed)",
ST06,2026-08-28 08:20:00,Possible tampering,False,False,True,False,False,60.5,CAUTION,MEDIUM - daily digest,"27.4°C to 30.3°C (estimated, not confirmed)",
ST06,2026-08-28 04:20:00,Possible tampering,False,False,True,False,False,60.5,CAUTION,MEDIUM - daily digest,"1011.4hPa to 1013.4hPa (estimated, not confirmed)",
ST07,2026-08-28 17:30:00,Possible tampering,False,False,True,False,False,60.5,CAUTION,MEDIUM - daily digest,"28.8°C to 31.5°C (estimated, not confirmed)",
ST03,2026-08-28 18:30:00,Possible tampering,False,False,True,False,False,60.4,CAUTION,MEDIUM - daily digest,"25.1°C to 25.7°C (estimated, not confirmed)",
ST07,2026-08-29 03:00:00,Possible tampering,False,False,True,False,False,60.4,CAUTION,MEDIUM - daily digest,"31.8°C to 33.8°C (estimated, not confirmed)",
ST01,2026-08-28 21:50:00,Possible tampering,False,False,True,False,False,60.3,CAUTION,MEDIUM - daily digest,"1012.4hPa to 1014.4hPa (estimated, not confirmed)",
ST02,2026-08-28 07:30:00,Possible tampering,False,False,True,False,False,60.3,CAUTION,MEDIUM - daily digest,"23.9°C to 25.9°C (estimated, not confirmed)",
ST03,2026-08-28 20:10:00,Possible tampering,False,False,True,False,False,60.3,CAUTION,MEDIUM - daily digest,"24.8°C to 26.8°C (estimated, not confirmed)",
