station_id,lat,lon,timestamp,temperature,pressure,humidity
ST02,19.07,72.87,2026-08-29 03:50:00,37.9,1010.7,58.5
ST02,19.07,72.87,2026-08-29 04:00:00,35.3,1010.5,64.0
ST02,19.07,72.87,2026-08-29 04:10:00,34.0,1009.8,79.2
ST02,19.07,72.87,2026-08-29 04:20:00,33.6,1013.3,68.4
ST02,19.07,72.87,2026-08-29 04:30:00,36.1,1006.6,65.1
ST02,19.07,72.87,2026-08-29 04:40:00,37.2,1010.9,50.8
ST02,19.07,72.87,2026-08-29 04:50:00,31.2,1011.0,59.5
ST02,19.07,72.87,2026-08-29 05:00:00,33.9,1014.8,63.4
ST02,19.07,72.87,2026-08-29 05:10:00,34.2,1012.9,58.0
ST02,19.07,72.87,2026-08-29 05:20:00,36.1,1011.8,50.2
ST02,19.07,72.87,2026-08-29 05:30:00,34.8,1014.1,57.6
ST02,19.07,72.87,2026-08-29 05:40:00,32.7,1009.5,61.0
ST02,19.07,72.87,2026-08-29 05:50:00,33.1,1005.7,51.2
ST02,19.07,72.87,2026-08-29 06:00:00,37.1,1007.0,53.2
ST02,19.07,72.87,2026-08-29 06:10:00,27.7,1006.0,54.9
ST02,19.07,72.87,2026-08-29 06:20:00,37.2,1007.9,68.1
ST02,19.07,72.87,2026-08-29 06:30:00,38.7,1009.0,67.9
ST02,19.07,72.87,2026-08-29 06:40:00,26.8,1005.8,78.3
ST02,19.07,72.87,2026-08-29 06:50:00,29.0,1017.3,68.2
ST02,19.07,72.87,2026-08-29 07:00:00,36.5,1011.8,64.5
ST02,19.07,72.87,2026-08-29 07:10:00,35.2,1010.8,66.1
ST02,19.07,72.87,2026-08-29 07:20:00,33.3,1007.7,59.5
ST02,19.07,72.87,2026-08-29 07:30:00,32.4,1009.7,46.5
ST02,19.07,72.87,2026-08-29 07:40:00,30.6,1010.5,51.2
ST02,19.07,72.87,2026-08-29 07:50:00,36.6,1005.3,67.3
ST02,19.07,72.87,2026-08-29 08:00:00,30.6,1007.1,67.5
ST02,19.07,72.87,2026-08-29 08:10:00,32.5,1007.1,64.4
ST02,19.07,72.87,2026-08-29 08:20:00,33.3,1008.2,49.3
ST02,19.07,72.87,2026-08-29 08:30:00,33.9,1011.3,47.3
ST02,19.07,72.87,2026-08-29 08:40:00,33.0,1010.7,64.4
ST02,19.07,72.87,2026-08-29 08:50:00,36.5,1008.7,61.0
ST02,19.07,72.87,2026-08-29 09:00:00,33.4,1010.1,64.3
ST02,19.07,72.87,2026-08-29 09:10:00,33.2,1008.0,54.4
ST03,13.08,80.27,2026-08-28 00:00:00,33.0,1009.2,57.6
ST03,13.08,80.27,2026-08-28 00:10:00,32.0,1007.9,66.0
ST03,13.08,80.27,2026-08-28 00:20:00,32.1,1015.5,55.5
ST03,13.08,80.27,2026-08-28 00:30:00,28.0,1007.7,61.9
ST03,13.08,80.27,2026-08-28 00:40:00,35.7,1011.6,50.1
ST03,13.08,80.27,2026-08-28 00:50:00,28.3,1011.4,57.2
ST03,13.08,80.27,2026-08-28 01:00:00,33.2,1005.4,73.0
ST03,13.08,80.27,2026-08-28 01:10:00,30.8,1004.9,71.7
ST03,13.08,80.27,2026-08-28 01:20:00,30.9,1011.2,60.0
ST03,13.08,80.27,2026-08-28 01:30:00,28.2,1004.3,48.5
ST03,13.08,80.27,2026-08-28 01:40:00,32.6,1010.9,68.8
ST03,13.08,80.27,2026-08-28 01:50:00,28.8,1011.7,47.0
ST03,13.08,80.27,2026-08-28 02:00:00,27.4,1008.2,54.3
ST03,13.08,80.27,2026-08-28 02:10:00,29.6,1010.1,53.9
ST03,13.08,80.27,2026-08-28 02:20:00,28.6,1013.1,65.6
ST03,13.08,80.27,2026-08-28 02:30:00,30.4,1016.4,63.7
ST03,13.08,80.27,2026-08-28 02:40:00,27.2,1012.1,50.1
ST03,13.08,80.27,2026-08-28 02:50:00,35.0,1015.2,57.9
ST03,13.08,80.27,2026-08-28 03:00:00,30.4,1007.0,54.6
ST03,13.08,80.27,2026-08-28 03:10:00,31.7,1010.2,52.7
ST03,13.08,80.27,2026-08-28 03:20:00,34.1,1013.9,57.5
ST03,13.08,80.27,2026-08-28 03:30:00,27.1,1005.8,55.7
ST03,13.08,80.27,2026-08-28 03:40:00,30.3,1010.2,66.2
ST03,13.08,80.27,2026-08-28 03:50:00,33.2,1010.7,54.0
ST03,13.08,80.27,2026-08-28 04:00:00,28.8,1011.5,62.9
ST03,13.08,80.27,2026-08-28 04:10:00,31.6,1007.3,51.4
ST03,13.08,80.27,2026-08-28 04:20:00,28.3,1010.3,58.1
ST03,13.08,80.27,2026-08-28 04:30:00,31.9,1005.2,53.2
ST03,13.08,80.27,2026-08-28 04:40:00,35.5,1012.5,50.9
ST03,13.08,80.27,2026-08-28 04:50:00,30.2,1010.0,62.0
ST03,13.08,80.27,2026-08-28 05:00:00,29.1,1008.7,63.7
ST03,13.08,80.27,2026-08-28 05:10:00,33.0,1011.8,64.5
ST03,13.08,80.27,2026-08-28 05:20:00,28.8,1006.4,58.1
ST03,13.08,80.27,2026-08-28 05:30:00,29.2,1013.9,51.7
ST03,13.08,80.27,2026-08-28 05:40:00,30.2,1009.3,61.4
ST03,13.08,80.27,2026-08-28 05:50:00,30.6,1009.1,79.7
ST03,13.08,80.27,2026-08-28 06:00:00,28.5,1002.4,64.2
ST03,13.08,80.27,2026-08-28 06:10:00,30.3,1007.0,57.0
ST03,13.08,80.27,2026-08-28 06:20:00,31.4,1004.6,60.4
ST03,13.08,80.27,2026-08-28 06:30:00,28.5,1010.9,36.9
ST03,13.08,80.27,2026-08-28 06:40:00,30.8,1011.6,53.7
ST03,13.08,80.27,2026-08-28 06:50:00,26.9,1011.3,52.3
ST03,13.08,80.27,2026-08-28 07:00:00,28.4,1008.3,59.5
ST03,13.08,80.27,2026-08-28 07:10:00,29.1,1007.9,57.1
ST03,13.08,80.27,2026-08-28 07:20:00,30.9,1010.0,55.0
ST03,13.08,80.27,2026-08-28 07:30:00,28.3,1012.7,47.7
ST03,13.08,80.27,2026-08-28 07:40:00,31.4,1006.9,78.3
ST03,13.08,80.27,2026-08-28 07:50:00,29.6,1013.0,59.0
ST03,13.08,80.27,2026-08-28 08:00:00,28.8,1013.6,50.6
ST03,13.08,80.27,2026-08-28 08:10:00,29.3,1012.3,67.0
ST03,13.08,80.27,2026-08-28 08:20:00,30.0,1008.8,58.6
ST03,13.08,80.27,2026-08-28 08:30:00,30.1,1007.6,66.9
ST03,13.08,80.27,2026-08-28 08:40:00,30.4,1007.0,51.1
ST03,13.08,80.27,2026-08-28 08:50:00,30.0,1016.2,44.3
ST03,13.08,80.27,2026-08-28 09:00:00,27.1,1013.5,59.7
ST03,13.08,80.27,2026-08-28 09:10:00,28.0,1008.7,41.6
ST03,13.08,80.27,2026-08-28 09:20:00,27.9,1010.9,41.8
ST03,13.08,80.27,2026-08-28 09:30:00,30.6,1006.6,69.1
ST03,13.08,80.27,2026-08-28 09:40:00,26.1,1009.7,56.7
ST03,13.08,80.27,2026-08-28 09:50:00,32.4,1013.6,71.3
ST03,13.08,80.27,2026-08-28 10:00:00,30.8,1008.1,66.4
ST03,13.08,80.27,2026-08-28 10:10:00,30.5,1010.2,50.5
ST03,13.08,80.27,2026-08-28 10:20:00,30.3,1009.3,73.8
ST03,13.08,80.27,2026-08-28 10:30:00,30.3,1008.6,61.9
ST03,13.08,80.27,2026-08-28 10:40:00,28.1,1007.1,70.4
ST03,13.08,80.27,2026-08-28 10:50:00,26.8,1013.5,65.4
ST03,13.08,80.27,2026-08-28 11:00:00,29.0,1010.8,56.5
ST03,13.08,80.27,2026-08-28 11:10:00,28.3,1012.6,53.7
ST03,13.08,80.27,2026-08-28 11:20:00,31.6,1006.2,70.5
ST03,13.08,80.27,2026-08-28 11:30:00,28.9,1007.2,62.2
ST03,13.08,80.27,2026-08-28 11:40:00,31.7,1008.2,69.8
ST03,13.08,80.27,2026-08-28 11:50:00,30.2,1015.4,71.6
ST03,13.08,80.27,2026-08-28 12:00:00,32.0,1007.4,64.7
ST03,13.08,80.27,2026-08-28 12:10:00,31.0,1009.4,64.5
ST03,13.08,80.27,2026-08-28 12:20:00,28.6,1004.8,49.7
ST03,13.08,80.27,2026-08-28 12:30:00,25.2,1010.4,64.6
ST03,13.08,80.27,2026-08-28 12:40:00,28.9,1010.6,57.3
ST03,13.08,80.27,2026-08-28 12:50:00,29.7,1012.7,49.3
ST03,13.08,80.27,2026-08-28 13:00:00,30.9,1012.5,62.1
ST03,13.08,80.27,2026-08-28 13:10:00,28.1,1009.6,69.7
ST03,13.08,80.27,2026-08-28 13:20:00,32.3,1006.9,65.9
ST03,13.08,80.27,2026-08-28 13:30:00,31.4,1010.1,62.6
ST03,13.08,80.27,2026-08-28 13:40:00,29.9,1012.4,59.3
ST03,13.08,80.27,2026-08-28 13:50:00,31.6,1005.5,60.2
ST03,13.08,80.27,2026-08-28 14:00:00,31.3,1016.9,65.8
ST03,13.08,80.27,2026-08-28 14:10:00,32.8,1010.2,44.8
ST03,13.08,80.27,2026-08-28 14:20:00,34.6,1011.0,65.0
ST03,13.08,80.27,2026-08-28 14:30:00,32.4,1011.4,55.0
ST03,13.08,80.27,2026-08-28 14:40:00,29.5,1012.5,59.8
ST03,13.08,80.27,2026-08-28 14:50:00,27.8,1008.7,70.3
ST03,13.08,80.27,2026-08-28 15:00:00,30.8,1012.2,48.8
ST03,13.08,80.27,2026-08-28 15:10:00,33.7,1006.7,55.9
ST03,13.08,80.27,2026-08-28 15:20:00,30.8,1005.7,71.6
ST03,13.08,80.27,2026-08-28 15:30:00,27.3,1007.5,56.4
ST03,13.08,80.27,2026-08-28 15:40:00,28.1,1011.8,43.2
ST03,13.08,80.27,2026-08-28 15:50:00,31.0,1014.4,46.4
ST03,13.08,80.27,2026-08-28 16:00:00,34.3,1013.5,54.0
ST03,13.08,80.27,2026-08-28 16:10:00,28.7,1007.5,61.4
ST03,13.08,80.27,2026-08-28 16:20:00,35.6,1010.4,57.6
ST03,13.08,80.27,2026-08-28 16:30:00,28.4,1015.7,74.9
ST03,13.08,80.27,2026-08-28 16:40:00,34.2,1008.1,67.7
ST03,13.08,80.27,2026-08-28 16:50:00,32.2,1013.9,59.9
ST03,13.08,80.27,2026-08-28 17:00:00,32.9,1012.8,54.8
ST03,13.08,80.27,2026-08-28 17:10:00,31.8,1012.4,37.8
ST03,13.08,80.27,2026-08-28 17:20:00,29.0,1007.5,52.9
ST03,13.08,80.27,2026-08-28 17:30:00,29.8,1005.9,63.8
ST03,13.08,80.27,2026-08-28 17:40:00,30.6,1015.6,64.6
ST03,13.08,80.27,2026-08-28 17:50:00,27.4,1010.8,57.2
ST03,13.08,80.27,2026-08-28 18:00:00,33.0,1013.6,57.6
ST03,13.08,80.27,2026-08-28 18:10:00,25.3,1011.0,50.0
ST03,13.08,80.27,2026-08-28 18:20:00,26.6,1008.4,50.6
ST03,13.08,80.27,2026-08-28 18:30:00,32.0,1010.5,44.8
ST03,13.08,80.27,2026-08-28 18:40:00,32.7,1008.9,58.4
ST03,13.08,80.27,2026-08-28 18:50:00,31.1,1014.2,58.5
ST03,13.08,80.27,2026-08-28 19:00:00,27.3,1010.6,59.6
ST03,13.08,80.27,2026-08-28 19:10:00,29.2,1009.5,37.0
ST03,13.08,80.27,2026-08-28 19:20:00,32.4,1011.1,66.2
ST03,13.08,80.27,2026-08-28 19:30:00,27.4,1008.3,63.2
ST03,13.08,80.27,2026-08-28 19:40:00,31.0,1007.1,61.0
ST03,13.08,80.27,2026-08-28 19:50:00,27.9,1009.3,62.8
ST03,13.08,80.27,2026-08-28 20:00:00,28.0,1009.1,52.6
ST03,13.08,80.27,2026-08-28 20:10:00,34.0,1010.0,55.8
ST03,13.08,80.27,2026-08-28 20:20:00,30.4,1004.7,51.0
ST03,13.08,80.27,2026-08-28 20:30:00,27.5,1010.3,62.0
ST03,13.08,80.27,2026-08-28 20:40:00,31.9,1009.7,60.8
ST03,13.08,80.27,2026-08-28 20:50:00,28.6,1007.2,67.1
ST03,13.08,80.27,2026-08-28 21:00:00,27.3,1006.0,64.5
ST03,13.08,80.27,2026-08-28 21:10:00,36.1,1011.0,60.6
ST03,13.08,80.27,2026-08-28 21:20:00,28.1,1008.7,57.5
ST03,13.08,80.27,2026-08-28 21:30:00,28.8,1008.7,65.1
ST03,13.08,80.27,2026-08-28 21:40:00,32.7,1009.1,81.3
ST03,13.08,80.27,2026-08-28 21:50:00,30.5,1015.4,63.0
ST03,13.08,80.27,2026-08-28 22:00:00,29.9,1006.2,53.4
ST03,13.08,80.27,2026-08-28 22:10:00,30.0,1016.0,56.4
ST03,13.08,80.27,2026-08-28 22:20:00,34.5,1007.9,51.7
ST03,13.08,80.27,2026-08-28 22:30:00,30.3,1010.2,71.2
ST03,13.08,80.27,2026-08-28 22:40:00,28.5,1008.1,59.5
ST03,13.08,80.27,2026-08-28 22:50:00,31.6,1008.5,54.3
ST03,13.08,80.27,2026-08-28 23:00:00,33.0,1005.7,53.9
ST03,13.08,80.27,2026-08-28 23:10:00,30.3,1011.5,57.1
ST03,13.08,80.27,2026-08-28 23:20:00,55.0,1009.8,59.7
ST03,13.08,80.27,2026-08-28 23:30:00,55.0,1012.6,60.7
ST03,13.08,80.27,2026-08-28 23:40:00,55.0,1013.1,60.0
ST03,13.08,80.27,2026-08-28 23:50:00,55.0,1008.3,70.5
ST03,13.08,80.27,2026-08-29 00:00:00,55.0,1011.1,61.6
ST03,13.08,80.27,2026-08-29 00:10:00,55.0,1011.6,69.5
ST03,13.08,80.27,2026-08-29 00:20:00,55.0,1006.3,58.5
ST03,13.08,80.27,2026-08-29 00:30:00,55.0,1012.0,67.9
ST03,13.08,80.27,2026-08-29 00:40:00,55.0,1009.2,56.6
ST03,13.08,80.27,2026-08-29 00:50:00,55.0,1008.5,55.6
ST03,13.08,80.27,2026-08-29 01:00:00,55.0,1009.4,66.1
ST03,13.08,80.27,2026-08-29 01:10:00,55.0,1010.6,54.1
ST03,13.08,80.27,2026-08-29 01:20:00,55.0,1011.6,61.9
ST03,13.08,80.27,2026-08-29 01:30:00,55.0,1009.9,62.1
ST03,13.08,80.27,2026-08-29 01:40:00,55.0,1006.4,71.5
ST03,13.08,80.27,2026-08-29 01:50:00,55.0,1009.2,60.3
ST03,13.08,80.27,2026-08-29 02:00:00,55.0,1007.6,61.8
ST03,13.08,80.27,2026-08-29 02:10:00,55.0,1010.9,62.2
ST03,13.08,80.27,2026-08-29 02:20:00,55.0,1009.1,62.8
ST03,13.08,80.27,2026-08-29 02:30:00,55.0,1013.9,58.7
ST03,13.08,80.27,2026-08-29 02:40:00,29.9,1008.5,42.1
ST03,13.08,80.27,2026-08-29 02:50:00,32.6,1007.5,64.4
ST03,13.08,80.27,2026-08-29 03:00:00,28.7,1008.0,56.7
ST03,13.08,80.27,2026-08-29 03:10:00,25.0,1013.8,66.1
ST03,13.08,80.27,2026-08-29 03:20:00,26.3,1009.7,70.0
ST03,13.08,80.27,2026-08-29 03:30:00,33.2,1010.4,60.3
ST03,13.08,80.27,2026-08-29 03:40:00,31.0,1013.6,53.7
ST03,13.08,80.27,2026-08-29 03:50:00,27.3,1011.6,56.8
ST03,13.08,80.27,2026-08-29 04:00:00,28.8,1014.1,66.2
ST03,13.08,80.27,2026-08-29 04:10:00,32.6,1010.4,44.5
ST03,13.08,80.27,2026-08-29 04:20:00,32.7,1012.2,49.5
ST03,13.08,80.27,2026-08-29 04:30:00,31.8,1012.5,50.3
ST03,13.08,80.27,2026-08-29 04:40:00,30.8,1007.1,65.2
ST03,13.08,80.27,2026-08-29 04:50:00,30.5,1003.2,46.4
ST03,13.08,80.27,2026-08-29 05:00:00,30.5,1010.8,68.8
ST03,13.08,80.27,2026-08-29 05:10:00,30.0,1007.2,58.5
ST03,13.08,80.27,2026-08-29 05:20:00,29.6,1008.7,63.4
ST03,13.08,80.27,2026-08-29 05:30:00,32.0,1011.0,61.6
ST03,13.08,80.27,2026-08-29 05:40:00,32.3,1012.0,55.8
ST03,13.08,80.27,2026-08-29 05:50:00,29.1,1008.1,62.7
ST03,13.08,80.27,2026-08-29 06:00:00,27.8,1004.3,60.7
ST03,13.08,80.27,2026-08-29 06:10:00,29.4,1012.3,47.1
ST03,13.08,80.27,2026-08-29 06:20:00,32.7,1011.3,53.1
ST03,13.08,80.27,2026-08-29 06:30:00,32.4,1010.6,67.2
ST03,13.08,80.27,2026-08-29 06:40:00,31.9,1010.2,54.8
ST03,13.08,80.27,2026-08-29 06:50:00,28.9,1010.1,54.1
ST03,13.08,80.27,2026-08-29 07:00:00,31.0,1010.8,69.3
ST03,13.08,80.27,2026-08-29 07:10:00,31.7,1018.1,65.2
ST03,13.08,80.27,2026-08-29 07:20:00,25.6,1014.4,54.5
ST03,13.08,80.27,2026-08-29 07:30:00,29.2,1010.7,67.1
ST03,13.08,80.27,2026-08-29 07:40:00,35.4,1013.7,51.1
ST03,13.08,80.27,2026-08-29 07:50:00,34.5,1012.3,51.9
ST03,13.08,80.27,2026-08-29 08:00:00,27.7,1009.2,60.2
ST03,13.08,80.27,2026-08-29 08:10:00,24.1,1010.4,63.4
ST03,13.08,80.27,2026-08-29 08:20:00,33.8,1016.9,64.9
ST03,13.08,80.27,2026-08-29 08:30:00,30.4,1009.4,59.2
ST03,13.08,80.27,2026-08-29 08:40:00,29.0,1009.3,42.3
ST03,13.08,80.27,2026-08-29 08:50:00,24.9,1006.3,63.6
ST03,13.08,80.27,2026-08-29 09:00:00,27.9,1009.4,54.6
ST03,13.08,80.27,2026-08-29 09:10:00,30.1,1008.3,68.7
ST04,12.97,77.59,2026-08-28 00:00:00,25.0,1009.5,60.9
ST04,12.97,77.59,2026-08-28 00:10:00,31.4,1007.7,61.7
ST04,12.97,77.59,2026-08-28 00:20:00,28.9,1013.2,53.6
ST04,12.97,77.59,2026-08-28 00:30:00,29.8,1009.8,75.2
ST04,12.97,77.59,2026-08-28 00:40:00,27.9,1004.6,47.9
ST04,12.97,77.59,2026-08-28 00:50:00,25.8,1011.5,62.1
ST04,12.97,77.59,2026-08-28 01:00:00,25.8,1008.6,67.2
ST04,12.97,77.59,2026-08-28 01:10:00,30.1,1012.7,72.9
ST04,12.97,77.59,2026-08-28 01:20:00,29.0,1003.5,52.9
ST04,12.97,77.59,2026-08-28 01:30:00,27.9,1007.0,58.3
ST04,12.97,77.59,2026-08-28 01:40:00,29.4,1009.3,60.6
ST04,12.97,77.59,2026-08-28 01:50:00,28.1,1011.3,61.3
ST04,12.97,77.59,2026-08-28 02:00:00,27.0,1009.7,71.3
ST04,12.97,77.59,2026-08-28 02:10:00,29.8,1010.7,65.7
ST04,12.97,77.59,2026-08-28 02:20:00,32.1,1008.2,62.3
ST04,12.97,77.59,2026-08-28 02:30:00,30.6,1010.3,50.9
ST04,12.97,77.59,2026-08-28 02:40:00,29.6,1009.6,58.3
ST04,12.97,77.59,2026-08-28 02:50:00,25.0,1010.3,55.6
ST04,12.97,77.59,2026-08-28 03:00:00,30.1,1013.8,51.8
ST04,12.97,77.59,2026-08-28 03:10:00,27.6,1011.3,67.8
ST04,12.97,77.59,2026-08-28 03:20:00,28.1,1006.4,74.2
ST04,12.97,77.59,2026-08-28 03:30:00,32.0,1008.0,68.0
ST04,12.97,77.59,2026-08-28 03:40:00,33.2,1010.9,58.0
ST04,12.97,77.59,2026-08-28 03:50:00,30.4,1012.4,58.9
ST04,12.97,77.59,2026-08-28 04:00:00,31.7,1013.9,46.0
ST04,12.97,77.59,2026-08-28 04:10:00,25.6,1013.4,68.3
ST04,12.97,77.59,2026-08-28 04:20:00,27.0,1006.7,56.7
ST04,12.97,77.59,2026-08-28 04:30:00,29.2,1012.3,57.5
ST04,12.97,77.59,2026-08-28 04:40:00,33.0,1008.3,71.2
ST04,12.97,77.59,2026-08-28 04:50:00,29.2,1007.6,46.5
ST04,12.97,77.59,2026-08-28 05:00:00,32.1,1006.3,72.9
ST04,12.97,77.59,2026-08-28 05:10:00,28.2,1010.8,59.8
ST04,12.97,77.59,2026-08-28 05:20:00,27.7,1008.6,63.4
ST04,12.97,77.59,2026-08-28 05:30:00,29.7,1010.0,64.4
ST04,12.97,77.59,2026-08-28 05:40:00,28.6,1009.7,59.1
ST04,12.97,77.59,2026-08-28 05:50:00,28.8,1014.8,57.9
ST04,12.97,77.59,2026-08-28 06:00:00,31.1,1012.1,57.6
ST04,12.97,77.59,2026-08-28 06:10:00,28.9,1011.1,69.4
ST04,12.97,77.59,2026-08-28 06:20:00,29.5,1005.3,63.6
ST04,12.97,77.59,2026-08-28 06:30:00,26.9,1010.4,50.4
ST04,12.97,77.59,2026-08-28 06:40:00,34.1,1011.9,77.9
ST04,12.97,77.59,2026-08-28 06:50:00,31.0,1008.4,45.6
ST04,12.97,77.59,2026-08-28 07:00:00,27.8,1009.5,55.0
ST04,12.97,77.59,2026-08-28 07:10:00,28.5,1012.2,44.2
ST04,12.97,77.59,2026-08-28 07:20:00,27.0,1016.2,61.9
ST04,12.97,77.59,2026-08-28 07:30:00,27.4,1009.1,39.8
ST04,12.97,77.59,2026-08-28 07:40:00,32.5,1006.3,75.7
ST04,12.97,77.59,2026-08-28 07:50:00,31.0,1009.7,56.3
ST04,12.97,77.59,2026-08-28 08:00:00,36.3,1010.8,48.0
ST04,12.97,77.59,2026-08-28 08:10:00,30.9,1010.3,68.7
ST04,12.97,77.59,2026-08-28 08:20:00,30.5,1010.8,56.9
ST04,12.97,77.59,2026-08-28 08:30:00,28.9,1008.9,65.0
ST04,12.97,77.59,2026-08-28 08:40:00,30.7,1013.4,59.8
ST04,12.97,77.59,2026-08-28 08:50:00,29.6,1013.8,45.8
ST04,12.97,77.59,2026-08-28 09:00:00,27.5,1008.2,54.8
ST04,12.97,77.59,2026-08-28 09:10:00,33.2,1019.4,42.9
ST04,12.97,77.59,2026-08-28 09:20:00,32.4,1009.8,61.8
ST04,12.97,77.59,2026-08-28 09:30:00,30.4,1011.9,64.2
ST04,12.97,77.59,2026-08-28 09:40:00,31.1,1009.4,60.7
ST04,12.97,77.59,2026-08-28 09:50:00,29.3,1013.4,58.4
ST04,12.97,77.59,2026-08-28 10:00:00,31.2,1012.0,36.5
ST04,12.97,77.59,2026-08-28 10:10:00,30.2,1008.8,59.9
ST04,12.97,77.59,2026-08-28 10:20:00,32.5,1007.7,67.6
ST04,12.97,77.59,2026-08-28 10:30:00,30.7,1005.9,52.2
ST04,12.97,77.59,2026-08-28 10:40:00,28.2,1012.9,66.9
ST04,12.97,77.59,2026-08-28 10:50:00,31.0,1011.5,65.8
ST04,12.97,77.59,2026-08-28 11:00:00,28.1,1012.4,63.5
ST04,12.97,77.59,2026-08-28 11:10:00,31.6,1012.1,69.5
ST04,12.97,77.59,2026-08-28 11:20:00,30.6,1009.9,68.6
ST04,12.97,77.59,2026-08-28 11:30:00,27.5,1007.8,58.7
ST04,12.97,77.59,2026-08-28 11:40:00,28.0,1007.6,58.8
ST04,12.97,77.59,2026-08-28 11:50:00,29.0,1010.6,44.9
ST04,12.97,77.59,2026-08-28 12:00:00,29.7,1012.0,53.5
ST04,12.97,77.59,2026-08-28 12:10:00,32.1,1007.7,47.1
ST04,12.97,77.59,2026-08-28 12:20:00,27.8,1012.5,52.5
ST04,12.97,77.59,2026-08-28 12:30:00,29.2,1004.0,57.9
ST04,12.97,77.59,2026-08-28 12:40:00,31.3,1010.2,50.1
ST04,12.97,77.59,2026-08-28 12:50:00,30.4,1006.1,70.9
ST04,12.97,77.59,2026-08-28 13:00:00,22.2,1015.4,61.5
ST04,12.97,77.59,2026-08-28 13:10:00,32.8,1008.5,61.7
ST04,12.97,77.59,2026-08-28 17:30:00,33.8,1011.9,52.8
ST04,12.97,77.59,2026-08-28 17:40:00,28.9,1008.4,64.8
ST04,12.97,77.59,2026-08-28 17:50:00,29.3,1007.0,60.3
ST04,12.97,77.59,2026-08-28 18:00:00,31.6,1009.3,55.9
ST04,12.97,77.59,2026-08-28 18:10:00,27.2,1009.4,39.5
ST04,12.97,77.59,2026-08-28 18:20:00,35.8,1009.9,66.3
ST04,12.97,77.59,2026-08-28 18:30:00,29.1,1011.6,60.2
ST04,12.97,77.59,2026-08-28 18:40:00,26.8,1012.1,68.9
ST04,12.97,77.59,2026-08-28 18:50:00,31.5,1010.1,63.5
ST04,12.97,77.59,2026-08-28 19:00:00,31.4,1008.9,64.7
ST04,12.97,77.59,2026-08-28 19:10:00,28.3,1014.6,60.8
ST04,12.97,77.59,2026-08-28 19:20:00,26.6,1010.5,48.3
ST04,12.97,77.59,2026-08-28 19:30:00,29.8,1010.7,61.4
ST04,12.97,77.59,2026-08-28 19:40:00,29.2,1005.2,71.9
ST04,12.97,77.59,2026-08-28 19:50:00,27.6,1005.1,59.2
ST04,12.97,77.59,2026-08-28 20:00:00,29.3,1010.1,73.3
ST04,12.97,77.59,2026-08-28 20:10:00,30.3,1008.2,49.9
ST04,12.97,77.59,2026-08-28 20:20:00,28.8,1013.8,57.5
ST04,12.97,77.59,2026-08-28 20:30:00,31.1,1010.7,51.1
ST04,12.97,77.59,2026-08-28 20:40:00,31.0,1014.7,69.1
ST04,12.97,77.59,2026-08-28 20:50:00,27.2,1006.2,53.5
ST04,12.97,77.59,2026-08-28 21:00:00,29.1,1013.0,63.7
ST04,12.97,77.59,2026-08-28 21:10:00,29.5,1010.5,57.4
ST04,12.97,77.59,2026-08-28 21:20:00,27.6,1005.2,76.7
ST04,12.97,77.59,2026-08-28 21:30:00,30.2,1010.0,76.2
ST04,12.97,77.59,2026-08-28 21:40:00,29.2,1009.5,57.1
ST04,12.97,77.59,2026-08-28 21:50:00,33.2,1014.6,42.3
ST04,12.97,77.59,2026-08-28 22:00:00,26.2,1008.7,57.9
ST04,12.97,77.59,2026-08-28 22:10:00,31.2,1011.4,47.2
ST04,12.97,77.59,2026-08-28 22:20:00,34.8,1010.6,49.1
ST04,12.97,77.59,2026-08-28 22:30:00,28.1,1010.1,63.4
ST04,12.97,77.59,2026-08-28 22:40:00,28.1,1015.4,63.9
ST04,12.97,77.59,2026-08-28 22:50:00,29.2,1006.1,65.8
ST04,12.97,77.59,2026-08-28 23:00:00,27.3,1014.5,63.8
ST04,12.97,77.59,2026-08-28 23:10:00,30.6,1010.0,57.5
ST04,12.97,77.59,2026-08-28 23:20:00,26.6,1012.6,64.8
ST04,12.97,77.59,2026-08-28 23:30:00,28.6,1010.8,56.2
ST04,12.97,77.59,2026-08-28 23:40:00,28.6,1016.3,59.5
ST04,12.97,77.59,2026-08-28 23:50:00,29.1,1008.1,57.1
ST04,12.97,77.59,2026-08-29 00:00:00,31.6,1008.1,58.6
ST04,12.97,77.59,2026-08-29 00:10:00,33.0,1008.2,71.4
ST04,12.97,77.59,2026-08-29 00:20:00,25.1,1007.9,68.1
ST04,12.97,77.59,2026-08-29 00:30:00,31.7,1012.7,44.2
ST04,12.97,77.59,2026-08-29 00:40:00,26.7,1010.0,65.8
ST04,12.97,77.59,2026-08-29 00:50:00,27.3,1012.1,56.7
ST04,12.97,77.59,2026-08-29 01:00:00,30.0,1015.9,64.7
ST04,12.97,77.59,2026-08-29 01:10:00,25.8,1010.3,72.9
ST04,12.97,77.59,2026-08-29 01:20:00,27.5,1009.4,49.4
ST04,12.97,77.59,2026-08-29 01:30:00,32.0,1014.5,59.0
ST04,12.97,77.59,2026-08-29 01:40:00,26.1,1006.2,59.9
ST04,12.97,77.59,2026-08-29 01:50:00,30.6,1008.7,67.1
ST04,12.97,77.59,2026-08-29 02:00:00,23.2,1011.3,61.6
ST04,12.97,77.59,2026-08-29 02:10:00,30.7,1006.8,69.9
ST04,12.97,77.59,2026-08-29 02:20:00,31.4,1004.7,69.5
